,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTagCondition3,Condition3Values,MARCTagCondition4,MARCTagCondition5,MARCTagCondition6,MARCTagCondition7,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
32,first pass,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,$1|$0,,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 
",,No source in $2 with approved $1, ,, , https://www.rdaregistry.info/Elements/m/object/#P30265,has related work of manifestation,IRI,"Since transformation coding cannot tell whether a heading in an Associated added entry field is for a work vs an expression, or an aggregating work, a multi-part work, or a single-part work, we must use ‘has related work of manifestation’ as our default relationship between a described WEMI and an associated WEMI. We do this even if we have a Relator value that maps to an RDA URI."," <ManifestationIRI> has related work of manifestation <$1>
<$1> rdawd:P10002 ""stringified $0"" .// has identifier for work
<$1> has AAP for Associated Work  ""value of a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u""",Corporate name subfields + 730  Work subfields above,
33,first pass,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,$1|$0,,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 
",,No source in $2 with unapproved $1, ,, , https://www.rdaregistry.info/Elements/m/object/#P30265,has related work of manifestation,IRI,"Since transformation coding cannot tell whether a heading in an Associated added entry field is for a work vs an expression, or an aggregating work, a multi-part work, or a single-part work, we must use ‘has related work of manifestation’ as our default relationship between a described WEMI and an associated WEMI. We do this even if we have a Relator value that maps to an RDA URI.","<ManifestationIRI> has related work of manifestation <Associated WorkIRI>
<Associated WorkIRI> rdawd:P10002 ""stringified $0"" .// has identifier for work
<Associated WorkIRI> rdawd:P10002 ""stringified $1"" .// has identifier for work
<Associated WorkIRI> has AP for Associated Work  ""value of a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u""",Corporate name subfields + 730  Work subfields above,
34,delete,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,$1|$0,,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 
",,no $2,$1|$0 from id.loc.gov,, , https://www.rdaregistry.info/Elements/m/object/#P30265,has related work of manifestation,IRI, ," <ManifestationIRI> has related work of manifestation <$1$0>
<$1$0> has AAP for Associated Work ""value of a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u""
",,
35,delete,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,$1|$0,,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 
",,no $2,$1|$0 not from id.loc.gov,, , https://www.rdaregistry.info/Elements/m/object/#P30265,has related work of manifestation,IRI,"Since transformation coding cannot tell whether a heading in an Associated added entry field is for a work vs an expression, or an aggregating work, a multi-part work, or a single-part work, we must use ‘has related work of manifestation’ as our default relationship between a described WEMI and an associated WEMI. We do this even if we have a Relator value that maps to an RDA URI."," <ManifestationIRI> has related work of manifestation <$1$0>
<$1$0> has AP for Associated Work ""value of a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u"" ",Corporate name subfields + 730  Work subfields above,
36,first pass,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,"a, b, c, d, f, g, h, k, l, m, n, o, p, r, s, t, u",,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 
",,Identified and approved source in $2,,no $1 or $0 that can be converted into a rwo uri, , https://www.rdaregistry.info/Elements/m/object/#P30265,has related work of manifestation,structured , ,"<ManifestationIRI> has related work of manifestation <Associated WorkIRI>
<Associated WorkIRI> has AAP for Associated Work <NomenIRI>
<NomenIRI> has nomen string ""value of a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u"" in order of appearance
<NomenIRI> has scheme of nomen <IRI for $2>",,
37,first pass,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,"a, b, c, d, f, g, h, k, l, m, n, o, p, r, s, t, u",,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 
",,Identified and unapproved source in $2,,no $1 or $0 that can be converted into a rwo uri, , https://www.rdaregistry.info/Elements/m/object/#P30265,has related work of manifestation,structured , ,"<ManifestationIRI> has related work of manifestation <Associated WorkIRI>
<Associated WorkIRI> has AP for Associated Work <NomenIRI>
<NomenIRI> has nomen string ""value of a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u"" in order of appearance
<NomenIRI> has scheme of nomen <transform>",,
38,delete,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,"a, b, c, d, f, g, h, k, l, m, n, o, p, r, s, t, u",,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 
",,no $2 and  040 $b = eng, ,no $1 or $0 that can be converted into a rwo uri, , https://www.rdaregistry.info/Elements/m/object/#P30265,has related work of manifestation,structured , ," <ManifestationIRI> has related work of manifestation <Associated WorkIRI>
<Associated WorkIRI> has AAP for Associated Work <NomenIRI>
<NomenIRI> has nomen string ""value of a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u"" in order of appearance
<NomenIRI> has scheme of nomen <http://id.loc.gov/authorities/names >",,
39,first pass,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,"a, b, c, d, f, g, h, k, l, m, n, o, p, r, s, t, u",,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 
",,no $2, ,no $1 or $0 that can be converted into a rwo uri, , https://www.rdaregistry.info/Elements/m/object/#P30265,has related work of manifestation,structured , ," <ManifestationIRI> has related work of manifestation <Associated WorkIRI>
<Associated WorkIRI> has AP for Associated Work ""value of a, b, c, d, f, g, k, l, m, n, o, p, r, s, t, u""",,
40,first pass,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,"a, b, c, d, g, q, u",,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 


",,AND IF an Agent heading is also provided in an Associated added entry field:,2,,,https://www.rdaregistry.info/Elements/w/object/#P10314,has related corporate body of work,structured , ,"<Associated Work IRI> has related corporate body of work <CorporateBodyIRI>
<CorporateBodyIRI> has AAP for Corporate Body <NomenIRI>
<NomenIRI> has nomen string ""value of $a$b$c$u + $d$g$n""
<NomenIRI> has scheme of nomen <$2>",,
41,first pass,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,,,,"a, b, c, d, g, q, u",,,,$t,name and title portions,The record is not describing an aggregate manifestation,check aggregate markers ,"IF an Associated added entry field is provided 


",,AND IF an Agent heading is also provided in an Associated added entry field:, no $2,,,https://www.rdaregistry.info/Elements/w/object/#P10314,has related corporate body of work,structured , ,"<Associated Work IRI> has related corporate body of work <CorporateBodyIRI>
<CorporateBodyIRI> has AP for Corporate Body ""value of $a$b$c$u + $d$g$n""",,
42,In progress,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,2,,,,$1|$0,,,,$t,name and title portions,aggregate,check aggregate markers , ,,,,,,,,,,,,
43,In progress,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,2,,,,"a, b, c, d, f, g, h, k, l, m, n, o, p, r, s, t, u",,,,$t,name and title portions,aggregate,check aggregate markers ,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Below is mapped by Laura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,in progress,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,2,Analytical entry,,,"a, b, c, d, g, n*",a - Corporate name or jurisdiction name as entry element (NR),,,"If $n appears in position before $t, ","treat $n as numbering for a meeting. (Otherwise, leave it to be mapped as part of Preferred Title of Work.)",,,,,,,,,"(This W/E is an aggregating work
Expression:  Aggregates http://rdaregistry.info/Elements/e/P20319 (minted expression)
Ag-ed expression:  Has work expressed http://rdaregistry.info/Elements/e/P20231 (minted work) )
Ag-ed work:  Creator corporate body of work http://rdaregistry.info/Elements/w/P10531 (if rwo ID/URI available via $a lookup in id.loc.gov, use this; otherwise, object is unstructured literal (?),  
If a $e or $4 code matches a more specific Creator RDA property, use that property (see table)  
   ",Creator corporate body of work,structured,"This field should be mapped to relate to the Work described in the analytical entry (ind 2).  We assume that ""analytical"" means the content is aggregated within the manifestation described by the MARC record as a whole.  --la 12/13/2023","Concatenate subfiels a, b, c, d, g, n* in order found and with a space between  ",Will this produce an AAP?  What about if there is a $0 with an authority URI?,"Discussed the fact that a $0 or $1 with analytical entry should relate to the author/title for the work, not to the author.
If alignment with LCNAF or other authority would be helpful, it would be a post-mapping lookup step base on the name entry as a whole."
47,in progress,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,No information provided,,,"a, b, c, d, g, n*",a - Corporate name or jurisdiction name as entry element (NR),,,"If $n appears in position before $t, ","treat $n as numbering for a meeting. (Otherwise, leave it to be mapped as part of Preferred Title of Work.)",,,,,,,,,"More specific property to be determined if $3 and/or $4 are present (see table).  If not present,

http://rdaregistry.info/Elements/w/P10531 ",Creator corporate body of work,structured,"There may be cases where the added entry is for an expression, manifestation, or even an item (e.g. if $e contains ""former owner"" and there is a $5 with institution code).  I picked the entity and relation likely to be most common. -- la 3/6/2024","Concatenate subfiels a, b, c, d, g, n* in order found and with a space between.  ",Will this produce an AAP?  What about if there is a $0 with an authority URI?,
48,in progress,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,2,Analytical entry,,,"t,k, l, m, n, o, p, r, s ","t -Title of a work (NR)
k - Form subheading (R)
l - Language of a work (NR)
m - Medium of performance for music (R)
n - number",,,,,,,,,,,,,"(See mapping for $a for relationship to aggregated work and expression)

http://rdaregistry.info/Elements/e/P20315 ",Preferred title of expression,structured,,,,"Need to understand if the order of subfields is correct (not stated in MARC documentation, but we know that $t comes first!)"
49,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,#,No information provided,,,a,Corporate name or jurisdiction name as entry element (NR),,,$e = appellee OR $4 = ape,appellee corporate body|has appellee corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10005,has appellee corporate body,structured,"if $e or $5 present that matches specific property, use it.
description is structured although data doesn't provide info on authorization in a ves.  --la 2023_08_16",,,
50,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,degree granting institution|has degree granting institution,,,,,,,,,http://rdaregistry.info/Elements/w/P10006,has degree granting institution,,,,,
51,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,hosting institution|has hosting institution,,,,,,,,,http://rdaregistry.info/Elements/w/P10007,has hosting institution,,,,,
52,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,production company|has production company,,,,,,,,,http://rdaregistry.info/Elements/w/P10008,has production company,,,,,
53,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,appellant corporate body|has appellant corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10009,has appellant corporate body,,,,,
54,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,plaintiff corporate body|has plaintiff corporate body,,,,,,,,,http://rdaregistry.info/Elements/w/P10010,has plaintiff corporate body,,,,,
55,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,court governed|has court governed,,,,,,,,,http://rdaregistry.info/Elements/w/P10011,has court governed,,,,,
56,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,film director agent|has film director agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10013,has film director agent,,,,,
57,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,radio director agent|has radio director agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10014,has radio director agent,,,,,
58,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,television director agent|has television director agent,,,,,,,,,http://rdaregistry.info/Elements/w/P10015,has television director agent,,,,,
59,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,dramatized as work|is dramatized as work,,,,,,,,,http://rdaregistry.info/Elements/w/P10016,is dramatized as work,,,,,
60,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,enacting jurisdiction|has enacting jurisdiction,,,,,,,,,http://rdaregistry.info/Elements/w/P10017,has enacting jurisdiction,,,,,
61,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,part of work|is part of work,,,,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,
62,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,adapted in verse as work|is adapted in verse as work,,,,,,,,,http://rdaregistry.info/Elements/w/P10023,is adapted in verse as work,,,,,
63,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,adapted as motion picture work|is adapted as motion picture work,,,,,,,,,http://rdaregistry.info/Elements/w/P10025,is adapted as motion picture work,,,,,
64,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,cadenza work|has cadenza work,,,,,,,,,http://rdaregistry.info/Elements/w/P10026,has cadenza work,,,,,
65,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,variations based on work|is variations based on work,,,,,,,,,http://rdaregistry.info/Elements/w/P10027,is variations based on work,,,,,
66,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,modified by variation as work|is modified by variation as work,,,,,,,,,http://rdaregistry.info/Elements/w/P10028,is modified by variation as work,,,,,
67,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,cadenza composed for work|is cadenza composed for work,,,,,,,,,http://rdaregistry.info/Elements/w/P10029,is cadenza composed for work,,,,,
68,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,libretto for work|is libretto for work,,,,,,,,,http://rdaregistry.info/Elements/w/P10030,is libretto for work,,,,,
69,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,incidental music work|has incidental music work,,,,,,,,,http://rdaregistry.info/Elements/w/P10031,has incidental music work,,,,,
70,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,remade as work|is remade as work,,,,,,,,,http://rdaregistry.info/Elements/w/P10032,is remade as work,,,,,
71,,710.0,ADDED ENTRY--CORPORATE NAME (R),Type of corporate name entry element,*,,Type of added entry,*,,,,a,Corporate name or jurisdiction name as entry element (NR),,,,set to music as work|is set to music as work,,,,,,,,,http://rdaregistry.info/Elements/w/P10033,is set to music as work,,,,,
